Plot,Loc,Entry,Trial,Rep,SubBlock,Range,Booting,Heading,Maturity,Height,GrainYield,TGW,SpikeLength,LeafLength,LeafWidth,GroundCover,NDVI_B,NDVI_H,NDVI_M
4061,GSPUS_2017,4041,4,2,9,47,77,82,123,94,6.31,36.44,12.3,25.5,2.1,90,0.74,0.73,0.32
4062,GSPUS_2017,4003,4,2,9,47,78,82,124,94,6.547,46.28,11,25.33,1.77,100,0.74,0.72,0.27
4063,GSPUS_2017,4001,4,2,9,47,72,80,120,93,6.469,45.06,10.3,22.77,1.67,90,0.74,0.71,0.34
4064,GSPUS_2017,4048,4,2,9,47,81,87,125,98,6.364,45.46,12,24.33,1.7,90,0.75,0.71,0.25
4065,GSPUS_2017,4033,4,2,9,47,81,86,123,87,6.356,41.58,12,26.33,1.47,80,0.74,0.72,0.19
4066,GSPUS_2017,4045,4,2,10,47,78,83,121,100,5.646,43.1,12.7,25.1,1.87,90,0.73,0.7,0.25
4067,GSPUS_2017,4058,4,2,10,47,78,82,121,100,6.661,47.54,11,26.67,1.93,90,0.75,0.74,0.25
4068,GSPUS_2017,4053,4,2,10,47,76,81,120,93,5.939,44.36,10.7,26.33,2.07,90,0.75,0.72,0.24
4069,GSPUS_2017,4018,4,2,10,47,85,91,130,103,6.607,39.76,10.7,24.67,2.3,90,0.77,0.73,0.44
4070,GSPUS_2017,4050,4,2,10,47,83,88,128,105,6.079,43.32,12.7,22.33,1.97,100,0.78,0.73,0.14
4071,GSPUS_2017,4017,4,2,11,48,82,87,123,100,5.61,35.32,11.7,30.33,1.53,90,0.76,0.75,0.34
4072,GSPUS_2017,4037,4,2,11,48,79,84,126,99,6.073,42.84,13,28.67,1.97,90,0.75,0.72,0.27
4073,GSPUS_2017,4006,4,2,11,48,78,82,120,95,6.31,41.12,8.3,25.67,1.5,100,0.75,0.73,0.25
4074,GSPUS_2017,4047,4,2,11,48,74,80,121,94,6.352,43.56,11,21.33,1.73,90,0.75,0.74,0.2
4075,GSPUS_2017,4054,4,2,11,48,82,87,130,92,6.503,49.6,9.7,29.83,1.6,95,0.72,0.71,0.16
4076,GSPUS_2017,4019,4,2,12,48,80,85,123,101,7.352,39.94,10.3,24.33,1.87,90,0.74,0.72,0.24
4077,GSPUS_2017,4020,4,2,12,48,80,86,129,97,5.965,41.34,9.3,29.67,1.83,100,0.72,0.69,0.2
4078,GSPUS_2017,4036,4,2,12,48,84,89,129,96,6.563,40.34,10.7,28.43,1.67,90,0.75,0.72,0.26
4079,GSPUS_2017,4027,4,2,12,48,74,80,123,90,6.244,42.58,11,22.33,1.9,90,0.7,0.7,0.31
4080,GSPUS_2017,4051,4,2,12,48,83,89,125,99,5.973,37.36,13.3,21,2.07,100,0.76,0.72,0.28
4081,GSPUS_2017,5001,5,1,1,49,78,82,122,100,5.917,35.22,12,29.17,2.43,90,0.77,0.75,0.21
4082,GSPUS_2017,5002,5,1,1,49,87,95,130,101,5.604,44.58,9.8,22,2.23,90,0.77,0.73,0.39
4083,GSPUS_2017,5003,5,1,1,49,80,85,125,94,5.748,35.82,9.3,20.33,1.83,90,0.75,0.73,0.37
4084,GSPUS_2017,5004,5,1,1,49,79,84,121,91,5.973,42.2,12,22.5,1.47,100,0.75,0.73,0.27
4085,GSPUS_2017,5005,5,1,1,49,80,85,126,94,6.485,39.96,11.2,28.33,1.8,90,0.77,0.72,0.12
4086,GSPUS_2017,5006,5,1,2,49,70,78,122,87,7.169,41.38,9.8,19.83,1.73,90,0.77,0.73,0.17
4087,GSPUS_2017,5007,5,1,2,49,72,77,124,91,5.957,45.36,12,23.77,1.6,95,0.77,0.76,0.13
4088,GSPUS_2017,5008,5,1,2,49,78,82,123,93,5.778,38.32,9.7,26,1.47,90,0.77,0.76,0.28
4089,GSPUS_2017,5009,5,1,2,49,79,84,125,92,6.613,38.78,12,24.5,1.8,100,0.77,0.75,0.17
4090,GSPUS_2017,5010,5,1,2,49,79,84,122,97,6.459,33.72,10,22.43,2,90,0.74,0.71,0.26
4091,GSPUS_2017,5011,5,1,3,50,78,82,125,95,5.764,36.06,11.7,28.77,2.13,95,0.71,0.71,0.22
4092,GSPUS_2017,5012,5,1,3,50,82,87,128,97,5.831,38.34,10.7,25.43,1.67,90,0.72,0.72,0.18
4093,GSPUS_2017,5013,5,1,3,50,85,91,125,95,4.306,34.52,10.6,23.83,1.77,100,0.79,0.76,0.28
4094,GSPUS_2017,5014,5,1,3,50,85,90,130,102,5.588,36.6,12.3,24.63,2.07,90,0.76,0.71,0.33
4095,GSPUS_2017,5015,5,1,3,50,73,78,120,97,5.371,38.84,12,24.47,1.87,95,0.78,0.77,0.26
4096,GSPUS_2017,5016,5,1,4,50,80,85,125,99,5.915,40.2,13.5,25.33,1.87,90,0.75,0.74,0.17
4097,GSPUS_2017,5017,5,1,4,50,83,88,123,103,4.617,32.24,10.6,28.43,1.13,90,0.77,0.72,0.22
4098,GSPUS_2017,5018,5,1,4,50,81,87,120,102,5.921,35.04,10.3,26.27,1.6,80,0.77,0.73,0.32
4099,GSPUS_2017,5019,5,1,4,50,80,86,125,94,4.763,38.14,12.4,26,1.73,90,0.72,0.7,0.22
4100,GSPUS_2017,5020,5,1,4,50,84,89,128,90,6.164,34.1,12.3,23.33,1.93,90,0.75,0.74,0.38
4101,GSPUS_2017,5021,5,1,5,51,87,92,126,98,6.154,39.06,13.3,32.67,1.97,80,0.79,0.76,0.53
4102,GSPUS_2017,5022,5,1,5,51,87,92,129,97,5.628,31.84,12.3,23.33,1.57,90,0.76,0.74,0.43
4103,GSPUS_2017,5023,5,1,5,51,78,82,122,107,6.36,43.132,12.3,25.83,1.5,90,0.74,0.72,0.28
4104,GSPUS_2017,5024,5,1,5,51,70,77,120,100,4.775,37.72,11.3,21.3,1.27,95,0.74,0.73,0.38
4105,GSPUS_2017,5025,5,1,5,51,81,86,123,100,5.664,45.42,12.3,26,1.7,95,0.76,0.73,0.27
4106,GSPUS_2017,5026,5,1,6,51,76,82,122,100,6.597,43.04,10.7,24,1.63,90,0.76,0.74,0.33
4107,GSPUS_2017,5027,5,1,6,51,79,84,120,101,6.258,45.06,10.7,25.67,1.6,95,0.76,0.73,0.35
4108,GSPUS_2017,5028,5,1,6,51,85,91,126,93,5.813,41.94,12.7,27,2.07,50,0.76,0.73,0.32
4109,GSPUS_2017,5029,5,1,6,51,83,88,125,101,4.763,39.04,12.7,26.67,1.93,90,0.75,0.73,0.15
4110,GSPUS_2017,5030,5,1,6,51,84,89,128,98,5.803,39.38,12.3,26.67,1.57,90,0.75,0.73,0.3
4111,GSPUS_2017,5031,5,1,7,52,87,92,125,102,5.568,38.98,10,21,1.57,80,0.76,0.72,0.33
4112,GSPUS_2017,5032,5,1,7,52,80,86,129,95,6.419,38.84,10.7,33,1.87,90,0.76,0.73,0.17
4113,GSPUS_2017,5033,5,1,7,52,80,85,121,94,5.628,40.4,10.7,27.33,1.83,90,0.74,0.73,0.4
4114,GSPUS_2017,5034,5,1,7,52,79,83,120,102,5.588,32.38,10,27.47,1.77,100,0.79,0.75,0.29
4115,GSPUS_2017,5035,5,1,7,52,80,86,126,100,5.62,36.86,10.5,23.33,2.07,95,0.77,0.75,0.14
4116,GSPUS_2017,5036,5,1,8,52,81,87,120,92,6.262,32.56,11.6,23.33,1.77,90,0.74,0.73,0.45
4117,GSPUS_2017,5037,5,1,8,52,83,88,122,94,5.403,33.28,11,30,1.7,85,0.77,0.75,0.31
4118,GSPUS_2017,5038,5,1,8,52,80,86,126,93,6.318,31.98,11.2,23.47,1.8,90,0.77,0.76,0.3
4119,GSPUS_2017,5039,5,1,8,52,85,90,125,95,7.004,30.82,11,29.33,1.83,90,0.78,0.73,0.5
4120,GSPUS_2017,5040,5,1,8,52,78,82,128,93,7.231,38.24,9.8,26.83,2.1,95,0.77,0.74,0.08
4121,GSPUS_2017,5041,5,1,9,53,80,86,128,94,6.212,35.8,12.2,28,1.87,90,0.77,0.73,0.5
4122,GSPUS_2017,5042,5,1,9,53,80,86,125,94,6.415,42.62,10.3,21.47,1.73,100,0.75,0.72,0.24
4123,GSPUS_2017,5043,5,1,9,53,78,83,123,93,5.616,34.56,11,25.47,1.37,90,0.77,0.76,0.26
4124,GSPUS_2017,5044,5,1,9,53,78,83,120,95,4.326,37.72,11.3,24,1.6,85,0.75,0.73,0.25
4125,GSPUS_2017,5045,5,1,9,53,74,80,121,94,5.971,41.18,9.8,29.17,1.6,80,0.76,0.75,0.2
4126,GSPUS_2017,5046,5,1,10,53,84,89,125,101,5.016,36,11.3,25.33,2.5,80,0.72,0.7,0.42
4127,GSPUS_2017,5047,5,1,10,53,78,82,122,95,6.346,41.02,10.7,23.63,1.77,90,0.77,0.76,0.35
4128,GSPUS_2017,5048,5,1,10,53,86,92,129,100,4.956,29.6,10.9,27.67,1.77,90,0.78,0.72,0.43
4129,GSPUS_2017,5049,5,1,10,53,84,90,130,94,6.21,34.86,10.7,25.33,1.83,90,0.74,0.72,0.13
4130,GSPUS_2017,5050,5,1,10,53,80,85,124,101,6.232,36.66,9.8,21.1,1.47,85,0.77,0.77,0.24
4131,GSPUS_2017,5051,5,1,11,54,86,92,128,100,5.006,34.38,12,30.27,1.87,90,0.8,0.74,0.25
4132,GSPUS_2017,5052,5,1,11,54,91,97,132,99,5.76,39.28,11,25.2,1.9,90,0.75,0.72,0.26
4133,GSPUS_2017,5053,5,1,11,54,78,83,122,97,5.379,35.4,10,29.8,1.53,100,0.73,0.73,0.29
4134,GSPUS_2017,5054,5,1,11,54,83,88,128,100,6.242,41.5,9.7,27.3,1.3,90,0.76,0.72,0.22
4135,GSPUS_2017,5055,5,1,11,54,81,86,125,94,6.368,37,10.3,28.43,1.9,90,0.76,0.73,0.11
4136,GSPUS_2017,5056,5,1,12,54,75,81,123,83,5.853,35.34,9.5,21.17,2.33,90,0.74,0.73,0.23
4137,GSPUS_2017,5057,5,1,12,54,74,81,122,92,4.884,38.52,10,22.33,1.9,100,0.75,0.74,0.18
4138,GSPUS_2017,5058,5,1,12,54,86,91,127,101,5.191,33.38,9.3,29.33,1.7,90,0.77,0.7,0.24
4139,GSPUS_2017,5059,5,1,12,54,80,85,128,98,5.969,39.32,9.8,26.33,1.9,90,0.73,0.71,0.3
4140,GSPUS_2017,5060,5,1,12,54,74,81,130,93,5.612,40.24,9.9,27,2.07,80,0.7,0.7,0.19
4141,GSPUS_2017,5039,5,2,1,55,85,90,126,94,6.86,43.24,9.2,24.67,2.33,90,0.74,0.72,0.49
4142,GSPUS_2017,5024,5,2,1,55,72,79,120,91,4.535,38.54,11.7,22.67,1.4,80,0.68,0.7,0.23
4143,GSPUS_2017,5008,5,2,1,55,80,86,125,92,6.3,36.7,10.5,24.33,1.53,80,0.76,0.72,0.17
4144,GSPUS_2017,5038,5,2,1,55,79,85,128,90,5.652,40.4,11,24.1,1.83,90,0.75,0.72,0.12
4145,GSPUS_2017,5044,5,2,1,55,79,85,122,91,4.924,32.96,11.7,25,1.8,80,0.72,0.69,0.18
4146,GSPUS_2017,5032,5,2,2,55,82,87,130,98,5.708,41.36,12.2,30,2.2,80,0.75,0.72,0.39
4147,GSPUS_2017,5004,5,2,2,55,81,86,126,93,6.34,40.14,10.7,23.63,1.9,90,0.77,0.76,0.18
4148,GSPUS_2017,5022,5,2,2,55,90,96,127,93,6.19,36.66,13.5,23.1,1.9,90,0.77,0.7,0.34
4149,GSPUS_2017,5057,5,2,2,55,71,79,120,90,6.312,40.4,9.3,21.33,1.73,90,0.74,0.72,0.26
4150,GSPUS_2017,5012,5,2,2,55,84,90,126,100,5.817,36.52,9.7,22,1.37,90,0.76,0.72,0.16
4151,GSPUS_2017,5023,5,2,3,56,78,83,124,103,5.877,45.54,11.7,28.8,1.73,90,0.74,0.72,0.25
4152,GSPUS_2017,5025,5,2,3,56,80,85,123,106,6.34,46.3,13.7,31.33,1.97,80,0.74,0.72,0.29
4153,GSPUS_2017,5011,5,2,3,56,76,81,123,93,6.441,36.02,12.3,25.13,1.97,90,0.74,0.73,0.36
4154,GSPUS_2017,5056,5,2,3,56,74,82,120,89,6.216,37.44,10.3,19.33,1.6,80,0.73,0.72,0.29
4155,GSPUS_2017,5042,5,2,3,56,77,82,122,85,6.19,44.36,10.7,18.43,1.57,90,0.73,0.73,0.26
4156,GSPUS_2017,5016,5,2,4,56,80,85,128,102,5.614,40.84,12,25.33,1.7,80,0.74,0.71,0.28
4157,GSPUS_2017,5007,5,2,4,56,75,81,123,95,5.052,45.7,10.7,28.43,2.1,90,0.74,0.73,0.27
4158,GSPUS_2017,5035,5,2,4,56,78,84,120,96,6.134,38.2,11.7,23.27,1.73,100,0.75,0.73,0.26
4159,GSPUS_2017,5052,5,2,4,56,90,96,131,104,5.391,41.12,11.3,24.17,1.77,80,0.73,0.72,0.44
4160,GSPUS_2017,5029,5,2,4,56,83,88,129,103,5.353,39.86,11.7,24.67,2,75,0.76,0.73,0.25
4161,GSPUS_2017,5030,5,2,5,57,83,88,129,95,5.979,45.5,9.8,25.67,1.73,90,0.73,0.71,0.32
4162,GSPUS_2017,5055,5,2,5,57,79,85,127,89,6.364,39.22,9.7,21.67,1.67,80,0.73,0.71,0.28
4163,GSPUS_2017,5009,5,2,5,57,83,88,125,82,6.567,45.32,9,24.83,1.83,80,0.76,0.73,0.29
4164,GSPUS_2017,5043,5,2,5,57,79,85,126,99,5.136,40.74,9.9,23,2,90,0.7,0.7,0.09
4165,GSPUS_2017,5049,5,2,5,57,85,90,128,88,5.817,36.38,10.2,19,1.83,80,0.76,0.71,0.31
4166,GSPUS_2017,5060,5,2,6,57,74,80,125,86,4.809,42.48,9.8,20.67,1.83,80,0.62,0.65,0.35
4167,GSPUS_2017,5026,5,2,6,57,75,81,122,95,6.551,44.74,11.7,17.33,1.7,80,0.74,0.73,0.37
4168,GSPUS_2017,5015,5,2,6,57,72,80,120,89,6.29,43.52,11.7,21.67,1.97,80,0.78,0.76,0.3
4169,GSPUS_2017,5014,5,2,6,57,82,87,NA,98,6.372,46,11,22,2,90,0.71,0.72,NA
4170,GSPUS_2017,5040,5,2,6,57,78,83,125,80,6.017,36.94,9.1,23.67,1.87,90,0.75,0.73,0.19
4171,GSPUS_2017,5010,5,2,7,58,80,86,128,100,6.398,35.86,10.7,24.8,2.07,90,0.73,0.73,NA
4172,GSPUS_2017,5028,5,2,7,58,83,88,126,97,6.081,40.18,11.3,31.33,2.03,95,0.76,0.74,0.13
4173,GSPUS_2017,5013,5,2,7,58,87,92,128,95,5.811,32.16,10.3,28.67,1.53,80,0.79,0.78,0.12
4174,GSPUS_2017,5021,5,2,7,58,90,96,132,91,6.374,40.46,9.8,29.33,2.1,90,0.79,0.74,0.22
4175,GSPUS_2017,5046,5,2,7,58,84,89,128,97,5.453,36.16,11,27.17,2.03,80,0.71,0.72,0.22
4176,GSPUS_2017,5005,5,2,8,58,83,88,127,94,5.931,41.6,11,23.67,1.73,90,0.7,0.68,0.28
4177,GSPUS_2017,5034,5,2,8,58,78,83,123,94,5.642,37.56,9.8,27.17,1.77,90,0.74,0.74,0.26
4178,GSPUS_2017,5002,5,2,8,58,87,93,131,97,5.941,45.12,9.2,20.77,1.83,90,0.81,0.72,0.34
4179,GSPUS_2017,5059,5,2,8,58,81,86,130,95,5.14,37.36,9.7,22.43,1.77,90,0.74,0.73,0.14
4180,GSPUS_2017,5031,5,2,8,58,84,89,131,97,6.116,38.56,10.7,23.33,1.57,80,0.76,0.75,0.17
4181,GSPUS_2017,5041,5,2,9,59,82,87,127,95,6.28,36.22,10,23.33,1.73,80,0.76,0.73,0.16
4182,GSPUS_2017,5003,5,2,9,59,82,87,127,93,5.708,38.76,9.3,24.33,1.53,80,0.72,0.7,0.22
4183,GSPUS_2017,5001,5,2,9,59,78,83,124,92,5.512,34.6,8.8,31.13,1.9,80,0.76,0.74,0.2
4184,GSPUS_2017,5048,5,2,9,59,86,92,129,101,5.112,33.822,11.3,26.83,1.7,90,0.72,0.71,0.4
4185,GSPUS_2017,5033,5,2,9,59,81,87,128,91,6.35,43.9,11,19,1.3,90,0.75,0.71,0.13
4186,GSPUS_2017,5045,5,2,10,59,73,81,121,102,6.2,43.44,10.7,21.77,1.23,90,0.72,0.71,0.2
4187,GSPUS_2017,5058,5,2,10,59,83,88,127,99,5.823,36,10,23.6,1.43,80,0.76,0.71,0.24
4188,GSPUS_2017,5053,5,2,10,59,79,84,121,90,5.612,34.9,9.7,23.97,1.53,90,0.75,0.74,0.34
4189,GSPUS_2017,5018,5,2,10,59,79,84,123,98,6.226,36.48,10.8,22.13,1.67,80,0.75,0.74,0.31
4190,GSPUS_2017,5050,5,2,10,59,78,83,126,90,6.4,39.52,9.5,23.67,1.37,90,0.76,0.75,0.1
4191,GSPUS_2017,5017,5,2,11,60,80,85,123,96,5.269,36.92,10.6,26.83,1.03,85,0.76,0.74,0.13
4192,GSPUS_2017,5037,5,2,11,60,81,86,122,100,5.815,39.14,12.7,28.87,2,85,0.76,0.72,0.27
4193,GSPUS_2017,5006,5,2,11,60,73,80,120,94,7.051,44.4,9.5,27.13,1.8,90,0.74,0.72,0.26
4194,GSPUS_2017,5047,5,2,11,60,79,84,124,101,6.459,40.28,11.9,25.67,1.87,80,0.76,0.73,0.28
4195,GSPUS_2017,5054,5,2,11,60,80,86,126,97,5.839,45.06,10.2,28,1.4,70,0.74,0.72,0.32
4196,GSPUS_2017,5019,5,2,12,60,79,84,128,102,5.744,36.46,10.3,25,1.3,75,0.72,0.7,0.21
4197,GSPUS_2017,5020,5,2,12,60,83,88,127,95,5.455,34.48,11.7,24.5,1.53,80,0.74,0.72,0.27
4198,GSPUS_2017,5036,5,2,12,60,80,85,125,92,6.728,40.18,10.2,24.77,1.87,70,0.77,0.73,0.24
4199,GSPUS_2017,5027,5,2,12,60,80,85,124,100,6.212,43.12,12.7,28.67,1.93,50,0.75,0.73,0.3
4200,GSPUS_2017,5051,5,2,12,60,84,89,126,96,5.783,37.92,11,31,2.03,80,0.77,0.73,0.27
4201,GSPUS_2017,6001,6,1,1,61,73,79,123,85,6.557,39.68,9.7,25.67,1.97,80,0.72,0.72,0.18
4202,GSPUS_2017,6002,6,1,1,61,87,92,130,95,6.581,48.2,11.7,23.67,1.63,90,0.76,0.72,0.04
4203,GSPUS_2017,6003,6,1,1,61,76,81,126,88,6.22,42.62,9.5,20.67,2.1,80,0.74,0.72,0.19
4204,GSPUS_2017,6004,6,1,1,61,72,78,125,92,6.368,43.98,11.7,25.5,1.67,70,0.74,0.73,0.14
4205,GSPUS_2017,6005,6,1,1,61,76,82,123,97,5.094,42.78,13.7,24.17,2.53,60,0.7,0.69,0.36
4206,GSPUS_2017,6006,6,1,2,61,79,84,124,93,5.811,44.58,11,22.67,1.87,70,0.73,0.7,0.26
4207,GSPUS_2017,6007,6,1,2,61,77,81,120,85,5.907,43.08,10.3,27.83,1.57,70,0.74,0.73,0.26
4208,GSPUS_2017,6008,6,1,2,61,82,87,123,87,6.3,40.08,9.3,24.33,1.83,70,0.77,0.75,0.31
4209,GSPUS_2017,6009,6,1,2,61,84,89,126,98,7.097,39.16,10.7,20.93,1.97,80,0.75,0.73,0.19
4210,GSPUS_2017,6010,6,1,2,61,82,87,126,96,6.469,34.46,11.3,31.5,1.9,80,0.78,0.75,0.17
4211,GSPUS_2017,6011,6,1,3,62,82,87,128,97,6.21,35.54,9.9,30,2,80,0.78,0.73,0.06
4212,GSPUS_2017,6012,6,1,3,62,77,82,123,95,5.772,42.06,11.3,29,2.1,80,0.71,0.69,0.25
4213,GSPUS_2017,6013,6,1,3,62,80,85,123,86,6.35,40.2,11,25.17,1.8,90,0.75,0.71,0.25
4214,GSPUS_2017,6014,6,1,3,62,86,92,132,102,6.31,41.36,12.3,25.17,2.07,80,0.74,0.73,0.35
4215,GSPUS_2017,6015,6,1,3,62,73,80,123,94,5.429,42.64,10.2,23.17,2.03,80,0.68,0.67,0.26
4216,GSPUS_2017,6016,6,1,4,62,79,84,126,92,5.947,41,10.3,27.33,1.93,80,0.71,0.69,0.18
4217,GSPUS_2017,6017,6,1,4,62,80,85,124,92,5.233,37.96,11.3,27,1.7,95,0.73,0.72,0.25
4218,GSPUS_2017,6018,6,1,4,62,82,87,126,93,6.184,39.54,11.4,28.13,1.77,90,0.77,0.73,0.29
4219,GSPUS_2017,6019,6,1,4,62,90,96,130,101,5.664,36.84,11.3,23.33,1.8,95,0.76,0.74,0.38
4220,GSPUS_2017,6020,6,1,4,62,80,85,125,96,6.842,48,10,25.33,2.03,95,0.76,0.71,0.21
4221,GSPUS_2017,6021,6,1,5,63,78,83,123,92,5.734,45.48,10.7,28,1.83,90,0.74,0.72,0.27
4222,GSPUS_2017,6022,6,1,5,63,78,83,120,92,5.875,49.1,11.2,25.33,1.77,100,0.73,0.72,0.3
4223,GSPUS_2017,6023,6,1,5,63,80,85,124,89,5.353,39.78,9.8,28.67,1.97,60,0.74,0.71,0.2
4224,GSPUS_2017,6024,6,1,5,63,80,85,124,93,5.791,44.84,12.3,27.17,1.97,70,0.74,0.71,0.33
4225,GSPUS_2017,6025,6,1,5,63,74,81,121,94,4.36,34.26,10,22.2,1.63,80,0.68,0.66,0.23
4226,GSPUS_2017,6026,6,1,6,63,78,82,125,86,6.683,44.68,11,22.33,1.9,90,0.74,0.73,0.24
4227,GSPUS_2017,6027,6,1,6,63,84,90,128,91,6.561,41.44,13.7,23.67,2.07,90,0.77,0.75,0.13
4228,GSPUS_2017,6028,6,1,6,63,80,85,127,94,6.609,38.2,10.5,21.67,1.8,80,0.77,0.73,0.18
4229,GSPUS_2017,6029,6,1,6,63,88,93,132,103,6.296,43.52,11.7,18.33,2.07,80,0.75,0.72,0.42
4230,GSPUS_2017,6030,6,1,6,63,79,84,128,93,6.413,39.5,9.7,19,1.9,80,0.72,0.69,0.17
4231,GSPUS_2017,6031,6,1,7,64,79,84,123,91,5.973,37.5,10.3,20.5,1.73,90,0.76,0.73,0.21
4232,GSPUS_2017,6032,6,1,7,64,75,80,125,89,6.26,41.52,10,21.67,2,90,0.7,0.71,0.17
4233,GSPUS_2017,6033,6,1,7,64,80,85,123,96,6.413,37.88,12,22.83,1.8,95,0.75,0.72,0.23
4234,GSPUS_2017,6034,6,1,7,64,76,82,121,92,6.499,43.46,10.3,22.83,1.83,75,0.73,0.71,0.32
4235,GSPUS_2017,6035,6,1,7,64,80,85,126,95,6.27,38.6,11.7,19.83,1.9,80,0.72,0.71,0.2
4236,GSPUS_2017,6036,6,1,8,64,81,87,128,107,5.843,44.86,13,26.83,2.13,80,0.72,0.7,0.09
4237,GSPUS_2017,6037,6,1,8,64,73,81,123,96,5.576,39.22,11.7,25,1.8,80,0.72,0.7,0.2
4238,GSPUS_2017,6038,6,1,8,64,81,86,126,94,5.813,40.02,10.3,25.5,1.73,90,0.77,0.75,0.17
4239,GSPUS_2017,6039,6,1,8,64,84,89,128,98,5.668,45.72,9.5,23.67,2.27,90,0.74,0.73,0.28
4240,GSPUS_2017,6040,6,1,8,64,85,90,126,100,6.224,36.06,10.7,26.33,2.17,80,0.76,0.73,0.24
4241,GSPUS_2017,6041,6,1,9,65,86,91,128,97,6.575,35.6,10.7,26.17,2.1,85,0.75,0.73,0.24
4242,GSPUS_2017,6042,6,1,9,65,80,85,126,93,6.583,37.38,11.7,25.17,2.27,85,0.76,0.75,0.23
4243,GSPUS_2017,6043,6,1,9,65,80,85,128,91,6.308,39.38,11.7,22,1.93,90,0.75,0.73,0.06
4244,GSPUS_2017,6044,6,1,9,65,83,88,130,102,5.772,42.14,11,26.5,2.07,80,0.75,0.71,0.26
4245,GSPUS_2017,6045,6,1,9,65,78,82,122,97,4.97,47.32,11,25.33,2.1,80,0.73,0.72,0.22
4246,GSPUS_2017,6046,6,1,10,65,78,82,123,97,6.607,41.98,10,23.17,1.93,75,0.73,0.72,0.19
4247,GSPUS_2017,6047,6,1,10,65,77,82,120,91,6.188,43.62,10.3,24.67,1.8,80,0.75,0.73,0.28
4248,GSPUS_2017,6048,6,1,10,65,76,82,122,96,6.4,39.44,9.2,28.43,1.83,90,0.73,0.72,0.23
4249,GSPUS_2017,6049,6,1,10,65,75,80,120,87,5.467,38.14,8.1,21,1.8,90,0.71,0.71,0.19
4250,GSPUS_2017,6050,6,1,10,65,80,86,126,84,5.845,36.22,9,22.5,1.87,80,0.75,0.72,0.17
4251,GSPUS_2017,6051,6,1,11,66,74,80,122,93,6.563,43.64,9.2,22.33,1.7,95,0.76,0.74,0.37
4252,GSPUS_2017,6052,6,1,11,66,76,82,120,97,6.471,38.9,8.6,23,1.43,80,0.74,0.73,0.22
4253,GSPUS_2017,6053,6,1,11,66,76,83,120,88,6.766,41.1,10.7,23,1.9,80,0.75,0.72,0.34
4254,GSPUS_2017,6054,6,1,11,66,80,86,124,95,6.358,44.58,10.3,21.93,1.57,80,0.75,0.72,0.27
4255,GSPUS_2017,6055,6,1,11,66,82,87,130,99,6.324,42.1,9.8,30.6,1.67,90,0.69,0.69,0.11
4256,GSPUS_2017,6056,6,1,12,66,78,83,122,96,6.473,44.64,10,21.17,1.83,95,0.75,0.72,0.21
4257,GSPUS_2017,6057,6,1,12,66,73,80,120,92,5.606,43.6,10.3,25.97,1.73,90,0.72,0.69,0.31
4258,GSPUS_2017,6058,6,1,12,66,77,82,124,92,6.74,43.62,10.3,29.17,1.97,90,0.74,0.71,0.45
4259,GSPUS_2017,6059,6,1,12,66,76,82,120,94,6.75,43.78,10,23.8,1.77,90,0.74,0.72,0.36
4260,GSPUS_2017,6060,6,1,12,66,78,83,121,96,7.215,43.96,11,23.17,1.87,90,0.75,0.72,0.31
4261,GSPUS_2017,6039,6,2,1,67,85,90,130,98,7.097,45.42,10.7,22,2.2,80,0.77,0.75,NA
4262,GSPUS_2017,6024,6,2,1,67,80,85,122,100,6.802,42.06,10.3,23.67,2.03,85,0.74,0.71,0.32
4263,GSPUS_2017,6008,6,2,1,67,82,87,128,95,6.605,41.86,10,24,2.13,85,0.76,0.74,0.23
4264,GSPUS_2017,6038,6,2,1,67,81,87,130,97,5.859,41.62,10,30,2.07,90,0.75,0.73,0.18
4265,GSPUS_2017,6044,6,2,1,67,81,87,128,96,6.611,44.76,10.2,29,2.1,90,0.72,0.7,0.43
4266,GSPUS_2017,6032,6,2,2,67,76,82,121,89,6.276,44.92,11.7,23.67,2.33,80,0.72,0.7,0.26
4267,GSPUS_2017,6004,6,2,2,67,73,81,120,95,6.344,44.74,11.3,29.5,1.87,70,0.76,0.73,0.27
4268,GSPUS_2017,6022,6,2,2,67,78,83,123,100,6.411,42.74,10.2,23.83,1.73,85,0.75,0.72,0.21
4269,GSPUS_2017,6057,6,2,2,67,73,82,120,97,6.35,44.46,8.7,22.67,1.67,95,0.74,0.69,0.23
4270,GSPUS_2017,6012,6,2,2,67,75,80,123,102,6.33,41.9,13,27.67,1.97,90,0.74,0.72,0.26
4271,GSPUS_2017,6023,6,2,3,68,78,83,122,106,6.766,42.62,12.7,23.77,1.97,80,0.77,0.74,0.37
4272,GSPUS_2017,6025,6,2,3,68,73,81,120,99,4.549,35.92,9.3,20.97,1.67,80,0.72,0.68,0.23
4273,GSPUS_2017,6011,6,2,3,68,81,86,126,86,6.26,36.4,12.3,30.33,2,80,0.77,0.73,0.27
4274,GSPUS_2017,6056,6,2,3,68,78,82,123,95,6.18,43.82,9.7,29.1,2.1,100,0.75,0.72,0.3
4275,GSPUS_2017,6042,6,2,3,68,81,86,121,90,6.93,45.98,11,22.33,2.23,90,0.71,0.71,0.33
4276,GSPUS_2017,6016,6,2,4,68,77,82,122,92,5.953,45.34,11,19.67,1.67,90,0.74,0.71,0.26
4277,GSPUS_2017,6007,6,2,4,68,78,83,120,90,5.289,40.46,10.2,19.33,1.53,95,0.74,0.72,0.34
